thread_id,sample_idx,n,f,use_periodicity,strategy_count,start_idx,log_up,log_down,sigma_step,steps,z_max,p_single,p_combined,log_wealths,z_values
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.612177496387424,0,0,-5412.308488491053|-5126.152076762054|-5091.837387837822|-5154.647315517505,-52.612177496387424|-49.83049719164692|-49.49692963757012|-50.10749480964886
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.773381892574044,0,0,-5212.440475810739|-5326.020089442375|-5148.627194653634|-5204.012306601419,-50.66929279546037|-51.773381892574044|-50.048974186126905|-50.5873639225306
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.580263834949676,0,0,-5232.306874661703|-5306.153690591405|-5018.592583994245|-5264.414185935501,-50.862410853084675|-51.580263834949676|-48.78492871805478|-51.174520845200036
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.57636246005003,0,0,-5256.588028812523|-5281.872536440744|-5176.52042132309|-5305.752349200668,-51.09844403462201|-51.34423065341388|-50.320119741780466|-51.57636246005003
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.758479055194385,0,0,-5208.627732596938|-5329.832832656102|-5193.176089046356|-5427.358790650943,-50.6322297338963|-51.81044495413739|-50.48202680019014|-52.758479055194385
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.017920486138046,0,0,-5084.412572106061|-5454.047993147058|-4918.457906958585|-5426.756778564438,-49.42475420189641|-53.017920486138046|-47.811535680140125|-52.752626992841044
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.787739366955634,0,0,-5108.09171417031|-5430.368851082906|-5082.205194455618|-5380.4018479126635,-49.65493532107977|-52.787739366955634|-49.403296639934894|-52.302018191722276
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.2610537552576,0,0,-5376.187763308026|-5162.272801945232|-5149.028536044716|-5267.4242463674245,-52.2610537552576|-50.1816209327782|-50.05287556102989|-51.20378115696089
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.730466768657955,0,0,-5216.855231111022|-5321.605334142205|-5068.760257859766|-5057.522698913751,-50.71220791937755|-51.730466768657955|-49.272600580737084|-49.1633620834949
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.56075696044338,0,0,-5234.3135816163085|-5304.146983636887|-5100.86756913379|-5208.226391205884,-50.88191772759182|-51.56075696044338|-49.58471057285464|-50.62832835899359
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.29491810414308,0,0,-5055.917333350457|-5482.543231902827|-5005.147647398313|-5405.485684845306,-49.14775658389298|-53.29491810414308|-48.65423265885619|-52.545854123062284
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.79288876708213,0,0,-5328.026796397078|-5210.433768856093|-5204.413647992218|-5158.86140012231,-51.79288876708213|-50.64978592095283|-50.59126529743084|-50.148459246115166
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.06793569763632,0,0,-5182.139200795758|-5356.321364457373|-5104.278970956252|-5313.578506323927,-50.37473899039826|-52.06793569763632|-49.617872259513206|-51.652439270630786
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.8104449541409,0,0,-5329.832832656463|-5208.6277325967|-5180.533835231909|-5115.516529902654,-51.8104449541409|-50.63222973389399|-50.35913349079093|-49.727110756759146
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.056934235153335,0,0,-5080.3991581969|-5458.061407056372|-4977.254420729308|-5306.956373373383,-49.385740452882615|-53.056934235153335|-48.38308710320701|-51.588066584753854
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.5334473361346,0,0,-5237.122971352566|-5301.337593900565|-5221.069315715519|-5240.133031784892,-50.90922735189997|-51.5334473361346|-50.75317235584085|-50.93848766366475
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.33517987838467,0,0,-5154.647315517681|-5383.813249735519|-5094.24543618345|-5309.565092414094,-50.107494809650575|-52.33517987838467|-49.52033788697968|-51.61342552161045
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.435367600599164,0,0,-5041.469043276604|-5496.991521976465|-5041.469043276604|-5364.5488629709225,-49.00730708743481|-53.435367600599164|-49.00730708743481|-52.147913883112366
