thread_id,sample_idx,mode,n,drift,stat,p_value,rates
0,1,global,131072,0.011452132806113902,0.5700908059441454,0.4201100403825273,7.987303307070118|7.994579718786225|7.997393785638825|7.9987554398762315
0,1,global,131072,0.007515162132881947,0.37410715625375374,0.5967586519308872,7.9910405618239935|7.994674415233167|7.997380155685421|7.998555723956875
0,1,global,131072,0.010387127540269603,0.5170745057825024,0.464624018747845,7.988013948612858|7.9945872705282195|7.997330916174616|7.998401076153128
0,1,global,131072,0.00981345700095737,0.48851700425507283,0.48964875501742666,7.988644859227523|7.993751922704299|7.99678568024141|7.99845831622848
0,1,global,131072,0.010626914340061688,0.5290111687834115,0.45437873550468755,7.987981467352253|7.994703320478605|7.997190965038479|7.998608381692315
0,1,global,131072,0.009706623435619122,0.4831987954640384,0.4943879152240409,7.988789586058947|7.994710026872343|7.996860771615239|7.998496209494566
0,1,global,131072,0.00836741113417272,0.4165323820380344,0.5558170842120607,7.9901403508257935|7.995179761557462|7.996952505405674|7.998507761959966
0,1,global,131072,0.009662316551821704,0.48099318472579594,0.49636055035438287,7.988865549901331|7.994135337714619|7.9972114663517155|7.998527866453153
0,1,global,131072,0.010833754309569343,0.5393077281155849,0.44564440267046024,7.987743814290868|7.994503469560619|7.997329921400275|7.998577568600437
0,1,global,131072,0.009561002588418077,0.47594974347096397,0.5008869877623763,7.989113531043693|7.994263487572937|7.997119572142377|7.998674533632111
0,1,global,131072,0.010055229641056762,0.5005525230167764,0.4790145702072255,7.988316131702459|7.994198006572408|7.996685498529861|7.998371361343516
0,1,global,131072,0.009012303668471944,0.4486353370814593,0.5257765152839731,7.9895085785001845|7.994555964819778|7.997409119826584|7.998520882168656
0,1,global,131072,0.011228439553042868,0.5589552848070302,0.42924612195775236,7.987427280772754|7.993986649687768|7.997072538727973|7.998655720325797
0,1,global,131072,0.010369986669944709,0.5162212278172934,0.4653612800878435,7.988309232741427|7.993581753505273|7.997084435162921|7.998679219411372
0,1,global,131072,0.00958619986835263,0.4772040720636101,0.4997592005565594,7.989058360071573|7.994696768857359|7.997242692524222|7.998644559939926
0,1,global,131072,0.00955594590263864,0.4756980200478942,0.5011134787746419,7.989113240291695|7.994689643537258|7.997750740989477|7.998669186194333
0,1,global,131072,0.008652139212421694,0.43070623614468845,0.5424510293509466,7.989994507013643|7.994508970860682|7.9976054799662135|7.998646646226065
0,1,global,131072,0.01114038671794848,0.554571986728455,0.43287381406060144,7.987612841007274|7.993883632552892|7.996946159311827|7.9987532277252225
0,1,global,131072,0.009328630669457105,0.46438219559127775,0.5113508127839097,7.9893917038076125|7.995012287025762|7.997321732307802|7.99872033447707
0,1,global,131072,0.00709090208046792,0.352987356186338,0.6176388402028452,7.991619183093538|7.99447686156581|7.997274669763611|7.998710085174006
0,1,global,131072,0.008737233977312187,0.4349422805496354,0.5384877359172313,7.989745386107188|7.995139840357409|7.997041786166152|7.9984826200845
0,1,global,131072,0.010172745436473285,0.5064024966115995,0.4738916305124692,7.988420032430874|7.993851841285517|7.9972846396889565|7.998592777867347
0,1,global,131072,0.00896842122256114,0.4464508549959273,0.5277940306774278,7.9894769834892685|7.993724709869902|7.996821117549712|7.99844540471183
0,1,global,131072,0.010634619979924764,0.529394757981531,0.4540516249030553,7.9879509289472255|7.994325580754754|7.997478340729286|7.99858554892715
