thread_id,sample_idx,n,segments,m,mean_ncd,stat,p_value,c_a,c_b,c_ab,ncd_values
0,1,131072,8,7,0.8486960978173086,-0.40031249756904436,0.5713071343897496,14752|14736|14751|14755|14749|14714|14722,14736|14751|14755|14749|14714|14722|14752,27264|27283|27229|27240|27234|27195|27293,0.8492407809110629|0.8505864009219714|0.8456794307014571|0.8465604879701796|0.8488711099057563|0.8477788343975003|0.8521556399132321
0,1,131072,8,7,0.8482370438693991,-0.4015270401535752,0.5701401601022908,14766|14732|14710|14690|14733|14684|14776,14732|14710|14690|14733|14684|14776|14781,27212|27264|27220|27120|27239|27184|27291,0.8451848841934173|0.8521585663860983|0.8518014955812373|0.8436842462499151|0.8521686010995724|0.8459664320519762|0.8466950815235775
0,1,131072,8,7,0.8486533146175502,-0.4004256912758966,0.5711983259725639,14664|14799|14716|14756|14785|14736|14684,14799|14716|14756|14785|14736|14684|14698,27210|27307|27203|27289|27266|27225|27171,0.847759983782688|0.8508007297790391|0.8462320412035782|0.8476834629692256|0.847480554616165|0.8510450597176982|0.8495713702544564
0,1,131072,8,7,0.8486190871954503,-0.40051624852279183,0.571111284147517,14685|14722|14753|14729|14745|14777|14705,14722|14753|14729|14745|14777|14705|14709,27141|27222|27296|27228|27271|27247|27223,0.8460806955576688|0.8472852979055108|0.8518267471022842|0.8476771787046457|0.8476686742911281|0.8487514380456114|0.8510435787613027
0,1,131072,8,7,0.8497191618052182,-0.3976057246817295,0.5739119759924385,14806|14768|14734|14675|14756|14747|14732,14768|14734|14675|14756|14747|14732|14724,27310|27333|27274|27186|27272|27251|27204,0.8470890179656896|0.8531283856988082|0.8550970544319262|0.8478584982380049|0.8488072648414204|0.8489184240862548|0.847135487374423
0,1,131072,8,7,0.8476936941522181,-0.40296460838017356,0.5687603654902582,14696|14712|14671|14768|14728|14715|14700,14712|14671|14768|14728|14715|14700|14710,27167|27149|27148|27226|27193|27212|27194,0.8476753670473083|0.8481511691136487|0.8448672806067172|0.8462892741061755|0.8472297664312873|0.8502888209310228|0.8493541808293678
0,1,131072,8,7,0.8501002388797267,-0.39659748951223195,0.5748836793232286,14763|14744|14746|14685|14766|14778|14719,14744|14746|14685|14766|14778|14719|14759,27266|27293|27226|27229|27366|27299|27229,0.8482015850436903|0.8510104435101045|0.8504679235046793|0.8495191656508194|0.8526187576126675|0.8512653945053458|0.8476184023307812
0,1,131072,8,7,0.8499054401599014,-0.39711287848060345,0.5743868674617283,14782|14707|14755|14713|14704|14743|14777,14707|14755|14713|14704|14743|14777|14729,27254|27227|27286|27195|27220|27325|27297,0.8488025977540251|0.8485259234157913|0.8521179261267366|0.8489770950859784|0.8489452621583125|0.8514583474318197|0.8505109291466468
0,1,131072,8,7,0.8478844891161137,-0.4024598123543022,0.5692446927415271,14747|14766|14711|14713|14790|14719|14765,14766|14711|14713|14790|14719|14765|14679,27285|27237|27190|27209|27251|27209|27251,0.849112826764188|0.8483001489909251|0.8481614898389179|0.844895199459094|0.8473292765382014|0.8459194039959363|0.8514730782255333
0,1,131072,8,7,0.8487859573545057,-0.4000747515806935,0.5715357018564124,14765|14676|14736|14770|14750|14737|14779,14676|14736|14770|14750|14737|14779|14733,27263|27217|27283|27232|27286|27256|27229,0.8524889942431426|0.8510450597176982|0.8494922139471902|0.8450914014895058|0.8507796610169491|0.847080316665539|0.8455240544015157
0,1,131072,8,7,0.8478328801131881,-0.40259635694145524,0.5691136654195597,14717|14729|14821|14728|14736|14795|14774,14729|14821|14728|14736|14795|14774|14782,27219|27320|27294|27195|27257|27343|27291,0.84880168375314|0.8495378179610013|0.8478510221982323|0.8460233441910966|0.8462994254815817|0.8495437647854005|0.8467731024218644
0,1,131072,8,7,0.8490752250841588,-0.39930942110571516,0.5722717808778452,14727|14728|14727|14765|14749|14793|14726,14728|14727|14765|14749|14793|14726|14738,27261|27193|27271|27303|27328|27264|27229,0.8510320478001087|0.8464149918522542|0.8495767016593295|0.8502539790044022|0.8503346177245995|0.8475630365713513|0.8483512009770661
0,1,131072,8,7,0.8475672274047831,-0.4032992079430058,0.5684394420296428,14746|14758|14747|14749|14773|14756|14712,14758|14747|14749|14773|14756|14712|14744,27250|27274|27200|27307|27215|27261|27225,0.8472692776799025|0.8488277544382707|0.844328429046037|0.8500643065051107|0.8433628917619982|0.8504337218758471|0.8486842105263158
0,1,131072,8,7,0.8488892268960383,-0.39980152605579056,0.5717984328245485,14797|14720|14742|14756|14713|14710|14726,14720|14742|14756|14713|14710|14726|14705,27280|27289|27270|27226|27179|27214|27181,0.8488207069000473|0.8525980192646859|0.8490105719707238|0.8479940363242071|0.847481818799701|0.849110416949613|0.8472090180632894
