thread_id,sample_idx,k,m,mean_diff,var_diff,stat,p_value,complexities,diffs
0,1,8,8,37.42857142857143,721.9591836734695,1.3929865679435964,0.04884046744706505,14722|14722|14763|14727|14724|14782|14674|14750,0|41|5|2|60|48|28|41|5|2|60|48|28|36|39|19|89|13|3|55|53|23|58|50|26|108|32|76
0,1,8,8,39,539.4285714285714,1.6791814743287317,0.01756218448217073,14709|14690|14749|14725|14782|14777|14740|14758,19|40|16|73|68|31|49|59|35|92|87|50|68|24|33|28|9|9|57|52|15|33|5|42|24|37|19|18
0,1,8,8,26.964285714285715,310.6058673469388,1.5299741481443743,0.030486490370271735,14694|14762|14719|14742|14755|14723|14715|14717,68|25|48|61|29|21|23|43|20|7|39|47|45|23|36|4|4|2|13|19|27|25|32|40|38|8|6|2
0,1,8,8,26.785714285714285,423.09693877551024,1.3022167897609453,0.06553171162749005,14799|14745|14759|14763|14743|14797|14740|14746,54|40|36|56|2|59|53|14|18|2|52|5|1|4|16|38|19|13|20|34|23|17|54|3|3|57|51|6
0,1,8,8,31.321428571428573,960.3609693877552,1.010704760726667,0.15290307434427897,14713|14714|14714|14714|14709|14786|14769|14704,1|1|1|4|73|56|9|0|0|5|72|55|10|0|5|72|55|10|5|72|55|10|77|60|5|17|82|65
0,1,8,8,31.5,366.60714285714283,1.6451673905154431,0.01998555804965374,14752|14708|14752|14774|14721|14738|14717|14778,44|0|22|31|14|35|26|44|66|13|30|9|70|22|31|14|35|26|53|36|57|4|17|4|57|21|40|61
0,1,8,8,57.642857142857146,1310.4438775510205,1.5923417641254052,0.024327799938338,14768|14685|14715|14676|14774|14680|14728|14802,83|53|92|6|88|40|34|30|9|89|5|43|117|39|59|35|13|87|98|4|52|126|94|46|28|48|122|74
0,1,8,8,20.428571428571427,360.38775510204084,1.0761008741477378,0.1280501123738187,14684|14726|14728|14753|14731|14733|14739|14726,42|44|69|47|49|55|42|2|27|5|7|13|0|25|3|5|11|2|22|20|14|27|2|8|5|6|7|13
0,1,8,8,30.642857142857142,351.72959183673476,1.6338974781982745,0.020850485692013532,14746|14696|14776|14716|14734|14717|14757|14740,50|30|30|12|29|11|6|80|20|38|21|61|44|60|42|59|19|36|18|1|41|24|17|23|6|40|23|17
0,1,8,8,25.785714285714285,261.9540816326531,1.5931863665102275,0.02425240464700318,14711|14748|14732|14700|14754|14719|14710|14754,37|21|11|43|8|1|43|16|48|6|29|38|6|32|22|13|22|22|54|19|10|54|35|44|0|9|35|44
0,1,8,8,45.75,730.3303571428571,1.6929004556562395,0.016660154515420356,14761|14695|14801|14773|14718|14783|14737|14713,66|40|12|43|22|24|48|106|78|23|88|42|18|28|83|18|64|88|55|10|36|60|65|19|5|46|70|24
0,1,8,8,30.857142857142858,732.9795918367346,1.139750443080636,0.10699446045171301,14762|14753|14745|14713|14764|14760|14682|14753,9|17|49|2|2|80|9|8|40|11|7|71|0|32|19|15|63|8|51|47|31|40|4|82|11|78|7|71
0,1,8,8,49.892857142857146,942.9528061224488,1.6247756287872859,0.02157427098913489,14767|14810|14803|14714|14749|14802|14738|14704,43|36|53|18|35|29|63|7|96|61|8|72|106|89|54|1|65|99|35|88|24|10|53|11|45|64|98|34
0,1,8,8,31.214285714285715,403.23979591836735,1.5544319282615473,0.027927729222082753,14736|14761|14719|14780|14725|14773|14771|14717,25|17|44|11|37|35|19|42|19|36|12|10|44|61|6|54|52|2|55|7|9|63|48|46|8|2|56|54
0,1,8,8,34.92857142857143,480.4234693877552,1.593561085690634,0.024219019434208455,14698|14761|14792|14751|14735|14714|14745|14726,63|94|53|37|16|47|28|31|10|26|47|16|35|41|57|78|47|66|16|37|6|25|21|10|9|31|12|19
0,1,8,8,56.5,1322.607142857143,1.5535778328893053,0.02801386193745614,14673|14727|14689|14809|14760|14738|14667|14721,54|16|136|87|65|6|48|38|82|33|11|60|6|120|71|49|22|32|49|71|142|88|22|93|39|71|17|54
0,1,8,8,31.071428571428573,354.4234693877552,1.6504409287616957,0.019591703155646956,14696|14749|14746|14707|14697|14765|14728|14718,53|50|11|1|69|32|22|3|42|52|16|21|31|39|49|19|18|28|10|58|21|11|68|31|21|37|47|10
0,1,8,8,37.07142857142857,1126.2806122448978,1.1046279251350695,0.11824566188872154,14729|14756|14741|14767|14722|14727|14729|14649,27|12|38|7|2|0|80|15|11|34|29|27|107|26|19|14|12|92|45|40|38|118|5|7|73|2|78|80
0,1,8,8,21.071428571428573,176.5663265306122,1.585769423093542,0.02492146683786478,14748|14709|14746|14765|14722|14740|14738|14724,39|2|17|26|8|10|24|37|56|13|31|29|15|19|24|6|8|22|43|25|27|41|18|16|2|2|16|14
0,1,8,8,32.92857142857143,575.1377551020408,1.373051891453702,0.052162559732024105,14729|14759|14731|14735|14729|14770|14800|14711,30|2|6|0|41|71|18|28|24|30|11|41|48|4|2|39|69|20|6|35|65|24|41|71|18|30|59|89
0,1,8,8,46.42857142857143,919.2448979591837,1.5313332302795437,0.030339194555735194,14696|14765|14763|14810|14727|14696|14737|14714,69|67|114|31|0|41|18|2|45|38|69|28|51|47|36|67|26|49|83|114|73|96|31|10|13|41|18|23
0,1,8,8,43.07142857142857,1016.7091836734695,1.3507995374184136,0.0560920161312195,14764|14702|14735|14722|14649|14755|14723|14760,62|29|42|115|9|41|4|33|20|53|53|21|58|13|86|20|12|25|73|33|1|38|106|74|111|32|5|37
0,1,8,8,33.857142857142854,422.83673469387764,1.646508400416035,0.019884754795252757,14756|14683|14769|14722|14743|14725|14706|14712,73|13|34|13|31|50|44|86|39|60|42|23|29|47|26|44|63|57|21|3|16|10|18|37|31|19|13|6
0,1,8,8,37.67857142857143,584.5752551020408,1.5583830445361375,0.02753223686925166,14693|14770|14720|14737|14774|14776|14712|14723,77|27|44|81|83|19|30|50|33|4|6|58|47|17|54|56|8|3|37|39|25|14|2|62|51|64|53|11
0,1,8,8,10.142857142857142,72.97959183673471,1.1872976102109054,0.0931339930579087,14753|14756|14752|14749|14734|14753|14750|14731,3|1|4|19|0|3|22|4|7|22|3|6|25|3|18|1|2|21|15|4|1|18|19|16|3|3|22|19
0,1,8,8,55.464285714285715,1449.9630102040812,1.4565820806226237,0.039406235529578115,14780|14766|14746|14770|14670|14788|14720|14669,14|34|10|110|8|60|111|20|4|96|22|46|97|24|76|42|26|77|100|18|50|101|118|50|1|68|119|51
0,1,8,8,28.285714285714285,405.48979591836735,1.404679309291191,0.046975860773183165,14736|14688|14731|14732|14749|14708|14733|14681,48|5|4|13|28|3|55|43|44|61|20|45|7|1|18|23|2|50|17|24|1|51|41|16|68|25|27|52
0,1,8,8,15.5,118.46428571428571,1.4240917748437318,0.04401255618800737,14727|14731|14710|14737|14739|14726|14724|14756,4|17|10|12|1|3|29|21|6|8|5|7|25|27|29|16|14|46|2|11|13|19|13|15|17|2|30|32
0,1,8,8,32.42857142857143,404.2448979591836,1.6128929497040931,0.022549856264515444,14761|14786|14725|14740|14718|14781|14759|14720,25|36|21|43|20|2|41|61|46|68|5|27|66|15|7|56|34|5|22|41|19|20|63|41|2|22|61|39
0,1,8,8,37.392857142857146,545.1670918367347,1.601488535748464,0.023522010317107878,14742|14696|14706|14737|14771|14717|14727|14669,46|36|5|29|25|15|73|10|41|75|21|31|27|31|65|11|21|37|34|20|10|68|54|44|102|10|48|58
0,1,8,8,34.392857142857146,502.2385204081633,1.5346637905192118,0.029980814897800023,14732|14706|14760|14722|14789|14745|14731|14700,26|28|10|57|13|1|32|54|16|83|39|25|6|38|29|15|29|60|67|23|9|22|44|58|89|14|45|31
0,1,8,8,35.857142857142854,760.9795918367347,1.2998378424437362,0.06602570724574841,14773|14756|14730|14723|14749|14666|14742|14723,17|43|50|24|107|31|50|26|33|7|90|14|33|7|19|64|12|7|26|57|19|0|83|7|26|76|57|19
0,1,8,8,35.5,667.1785714285714,1.374381524822047,0.05193524302824337,14759|14762|14724|14762|14753|14716|14717|14675,3|35|3|6|43|42|84|38|0|9|46|45|87|38|29|8|7|49|9|46|45|87|37|36|78|1|41|42
0,1,8,8,47.357142857142854,857.1581632653063,1.617539928655876,0.022163858638545086,14769|14769|14715|14695|14798|14731|14702|14783,0|54|74|29|38|67|14|54|74|29|38|67|14|20|83|16|13|68|103|36|7|88|67|96|15|29|52|81
0,1,8,8,19.071428571428573,142.56632653061223,1.5972568009540056,0.023891882043362234,14758|14746|14753|14744|14734|14714|14734|14717,12|5|14|24|44|24|41|7|2|12|32|12|29|9|19|39|19|36|10|30|10|27|20|0|17|20|3|17
0,1,8,8,20.785714285714285,185.09693877551018,1.5277958823090525,0.030723849588709884,14775|14756|14762|14733|14763|14720|14751|14748,19|13|42|12|55|24|27|6|23|7|36|5|8|29|1|42|11|14|30|13|18|15|43|12|15|31|28|3
0,1,8,8,35.357142857142854,485.87244897959187,1.6040430745733696,0.02330114642619696,14724|14771|14747|14702|14705|14698|14765|14752,47|23|22|19|26|41|28|24|69|66|73|6|19|45|42|49|18|5|3|4|63|50|7|60|47|67|54|13
0,1,8,8,18.785714285714285,143.66836734693877,1.5672819594792926,0.026659144022616488,14762|14727|14757|14750|14779|14740|14760|14745,35|5|12|17|22|2|17|30|23|52|13|33|18|7|22|17|3|12|29|10|10|5|39|19|34|20|5|15
0,1,8,8,37.714285714285715,530.6326530612246,1.6372270117454462,0.020591621877796396,14676|14694|14719|14753|14734|14711|14774|14725,18|43|77|58|35|98|49|25|59|40|17|80|31|34|15|8|55|6|19|42|21|28|23|40|9|63|14|49
0,1,8,8,27.392857142857142,384.73852040816337,1.39654359508133,0.04826677342250019,14735|14783|14746|14728|14701|14744|14747|14721,48|11|7|34|9|12|14|37|55|82|39|36|62|18|45|2|1|25|27|16|19|7|43|46|20|3|23|26
0,1,8,8,52.857142857142854,1847.1224489795916,1.2298604645694284,0.08198450438797034,14736|14737|14716|14827|14730|14717|14666|14681,1|20|91|6|19|70|55|21|90|7|20|71|56|111|14|1|50|35|97|110|161|146|13|64|49|51|36|15
0,1,8,8,43.714285714285715,1055.9183673469388,1.3452661494128542,0.05710651817048662,14718|14713|14824|14708|14726|14759|14766|14750,5|106|10|8|41|48|32|111|5|13|46|53|37|116|98|65|58|74|18|51|58|42|33|40|24|7|9|16
0,1,8,8,32.464285714285715,403.74872448979585,1.615661105746109,0.02231922405751141,14724|14706|14775|14790|14753|14765|14745|14747,18|51|66|29|41|21|23|69|84|47|59|39|41|15|22|10|30|28|37|25|45|43|12|8|6|20|18|2
0,1,8,8,26.821428571428573,405.4323979591836,1.3320566059314654,0.05959021090411598,14795|14773|14758|14758|14713|14766|14747|14771,22|37|37|82|29|48|24|15|15|60|7|26|2|0|45|8|11|13|45|8|11|13|53|34|58|19|5|24
0,1,8,8,40.07142857142857,666.7091836734693,1.551910269013219,0.028182690420559098,14782|14735|14730|14693|14746|14770|14800|14738,47|52|89|36|12|18|44|5|42|11|35|65|3|37|16|40|70|8|53|77|107|45|24|54|8|30|32|62
0,1,8,8,15.5,104.32142857142857,1.5175567310792109,0.03186095492555818,14722|14709|14713|14703|14731|14710|14721|14743,13|9|19|9|12|1|21|4|6|22|1|12|34|10|18|3|8|30|28|7|18|40|21|10|12|11|33|22
0,1,8,8,38.892857142857146,526.7385204081631,1.69461992585883,0.01655001789742805,14740|14659|14679|14728|14698|14707|14753|14689,81|61|12|42|33|13|51|20|69|39|48|94|30|49|19|28|74|10|30|21|25|39|9|55|9|46|18|64
0,1,8,8,22.357142857142858,343.58673469387753,1.2061410757006723,0.08805623796440765,14756|14764|14752|14734|14741|14742|14739|14696,8|4|22|15|14|17|60|12|30|23|22|25|68|18|11|10|13|56|7|8|5|38|1|2|45|3|46|43
0,1,8,8,35.464285714285715,1332.2487244897954,0.9716247312668095,0.16941545391035695,14763|14742|14764|14742|14743|14742|14658|14775,21|1|21|20|21|105|12|22|0|1|0|84|33|22|21|22|106|11|1|0|84|33|1|85|32|84|33|117
0,1,8,8,52.285714285714285,1131.2040816326532,1.554578165559879,0.02791300458531465,14783|14750|14743|14779|14690|14710|14827|14780,33|40|4|93|73|44|3|7|29|60|40|77|30|36|53|33|84|37|89|69|48|1|20|137|90|117|70|47
0,1,8,8,43.142857142857146,790.5510204081631,1.5344189421563705,0.03000703692986817,14811|14695|14755|14740|14735|14757|14707|14770,116|56|71|76|54|104|41|60|45|40|62|12|75|15|20|2|48|15|5|17|33|30|22|28|35|50|13|63
0,1,8,8,38.642857142857146,723.1581632653061,1.4369861519357425,0.04213274021973423,14771|14733|14751|14683|14778|14729|14785|14760,38|20|88|7|42|14|11|18|50|45|4|52|27|68|27|22|34|9|95|46|102|77|49|7|18|56|31|25
0,1,8,8,22.892857142857142,447.5956632653061,1.0820742521541473,0.12594646810978283,14761|14711|14792|14752|14752|14759|14760|14754,50|31|9|9|2|1|7|81|41|41|48|49|43|40|40|33|32|38|0|7|8|2|7|8|2|1|5|6
0,1,8,8,29.357142857142858,465.5867346938773,1.360546806117937,0.054341445479572315,14737|14801|14736|14750|14712|14760|14750|14762,64|1|13|25|23|13|25|65|51|89|41|51|39|14|24|24|14|26|38|10|0|12|48|38|50|10|2|12
0,1,8,8,22.142857142857142,215.9795918367347,1.5067017757182313,0.033105662653083456,14734|14720|14688|14697|14699|14732|14701|14733,14|46|37|35|2|33|1|32|23|21|12|19|13|9|11|44|13|45|2|35|4|36|33|2|34|31|1|32
0,1,8,8,20.214285714285715,194.09693877551015,1.4509386744758064,0.04017563719836392,14757|14741|14728|14717|14698|14725|14719|14729,16|29|40|59|32|38|28|13|24|43|16|22|12|11|30|3|9|1|19|8|2|12|27|21|31|6|4|10
0,1,8,8,27.392857142857142,330.45280612244903,1.5068936769087826,0.03308330161081785,14721|14743|14742|14764|14752|14774|14702|14755,22|21|43|31|53|19|34|1|21|9|31|41|12|22|10|32|40|13|12|10|62|9|22|50|3|72|19|53
0,1,8,8,33.5,487.32142857142856,1.5175291869589398,0.03186406184320112,14733|14759|14689|14739|14701|14755|14740|14690,26|44|6|32|22|7|43|70|20|58|4|19|69|50|12|66|51|1|38|16|1|49|54|39|11|15|65|50
0,1,8,8,31.5,744.8928571428571,1.1541537018993604,0.10263316698829383,14773|14688|14777|14766|14777|14742|14751|14750,85|4|7|4|31|22|23|89|78|89|54|63|62|11|0|35|26|27|11|24|15|16|35|26|27|9|8|1
0,1,8,8,22.785714285714285,303.6683673469388,1.3075637443788373,0.0644325162156596,14759|14750|14726|14744|14727|14747|14741|14790,9|33|15|32|12|18|31|24|6|23|3|9|40|18|1|21|15|64|17|3|3|46|20|14|63|6|43|49
0,1,8,8,16.142857142857142,397.6938775510204,0.8094796792103859,0.2523015979374721,14728|14780|14729|14725|14733|14726|14731|14736,52|1|3|5|2|3|8|51|55|47|54|49|44|4|4|3|2|7|8|1|6|11|7|2|3|5|10|5
0,1,8,8,31.785714285714285,569.6683673469388,1.3317445342652061,0.05964995423019781,14744|14690|14755|14753|14729|14754|14696|14763,54|11|9|15|10|48|19|65|63|39|64|6|73|2|26|1|59|8|24|1|57|10|25|33|34|58|9|67
0,1,8,8,45.357142857142854,1114.1581632653058,1.358852339090045,0.05464244974611354,14745|14681|14666|14755|14732|14778|14763|14752,64|79|10|13|33|18|7|15|74|51|97|82|71|89|66|112|97|86|23|23|8|3|46|31|20|15|26|11
0,1,8,8,29.714285714285715,539.9183673469389,1.2787959259631905,0.07053007980110548,14694|14707|14715|14782|14725|14742|14726|14717,13|21|88|31|48|32|23|8|75|18|35|19|10|67|10|27|11|2|57|40|56|65|17|1|8|16|25|9
0,1,8,8,36.464285714285715,576.0344387755102,1.519299819654825,0.03166486585819017,14726|14780|14726|14765|14768|14788|14714|14792,54|0|39|42|62|12|66|54|15|12|8|66|12|39|42|62|12|66|3|23|51|27|20|54|24|74|4|78
0,1,8,8,38.42857142857143,607.8163265306123,1.5587198254362793,0.027498750875672773,14755|14697|14720|14718|14741|14770|14794|14717,58|35|37|14|15|39|38|23|21|44|73|97|20|2|21|50|74|3|23|52|76|1|29|53|24|24|53|77
0,1,8,8,39.82142857142857,621.6466836734693,1.5971474979888125,0.023901502047017464,14712|14771|14724|14682|14736|14750|14734|14672,59|12|30|24|38|22|40|47|89|35|21|37|99|42|12|26|10|52|54|68|52|10|14|2|64|16|78|62
0,1,8,8,58.857142857142854,1186.5510204081634,1.7086612385182305,0.01567431273528741,14736|14761|14709|14661|14796|14681|14779|14699,25|27|75|60|55|43|37|52|100|35|80|18|62|48|87|28|70|10|135|20|118|38|115|17|97|98|18|80
0,1,8,8,38.857142857142854,553.4081632653061,1.6517643308679544,0.01949393531287913,14713|14741|14698|14741|14731|14761|14781|14684,28|15|28|18|48|68|29|43|0|10|20|40|57|43|33|63|83|14|10|20|40|57|30|50|47|20|77|97
0,1,8,8,25.964285714285715,371.82015306122446,1.346511034829179,0.056876957701379904,14748|14787|14756|14707|14736|14744|14732|14735,39|8|41|12|4|16|13|31|80|51|43|55|52|49|20|12|24|21|29|37|25|28|8|4|1|12|9|3
0,1,8,8,25.035714285714285,270.6058673469388,1.5219184508430381,0.03137222810733098,14738|14758|14752|14749|14745|14712|14782|14725,20|14|11|7|26|44|13|6|9|13|46|24|33|3|7|40|30|27|4|37|33|24|33|37|20|70|13|57
0,1,8,8,26.392857142857142,309.3813775510204,1.500511480618964,0.033833949892515536,14697|14723|14726|14735|14751|14752|14767|14754,26|29|38|54|55|70|57|3|12|28|29|44|31|9|25|26|41|28|16|17|32|19|1|16|3|15|2|13
0,1,8,8,36,590.1428571428571,1.4819171472698969,0.03610448520212417,14792|14738|14734|14706|14692|14751|14756|14745,54|58|86|100|41|36|47|4|32|46|13|18|7|28|42|17|22|11|14|45|50|39|59|64|53|5|6|11
0,1,8,8,43.57142857142857,1197.9591836734694,1.258869723704819,0.07502504041023017,14764|14835|14765|14727|14719|14741|14710|14745,71|1|37|45|23|54|19|70|108|116|94|125|90|38|46|24|55|20|8|14|17|18|22|9|26|31|4|35
0,1,8,8,32.07142857142857,449.70918367346945,1.512350405314263,0.03245285167282819,14764|14689|14736|14748|14717|14698|14749|14751,75|28|16|47|66|15|13|47|59|28|9|60|62|12|19|38|13|15|31|50|1|3|19|32|34|51|53|2
0,1,8,8,65.53571428571429,1850.4630102040817,1.5234837741982576,0.031198410198993054,14697|14784|14788|14699|14695|14747|14796|14843,87|91|2|2|50|99|146|4|85|89|37|12|59|89|93|41|8|55|4|48|97|144|52|101|148|49|96|47
0,1,8,8,41.107142857142854,1063.8813775510203,1.260290576109465,0.07469696116054259,14763|14663|14765|14779|14733|14766|14740|14722,100|2|16|30|3|23|41|102|116|70|103|77|59|14|32|1|25|43|46|13|39|57|33|7|11|26|44|18
0,1,8,8,30.714285714285715,387.9183673469388,1.5594456679364597,0.027426700077083366,14744|14752|14742|14767|14715|14737|14697|14776,8|2|23|29|7|47|32|10|15|37|15|55|24|25|27|5|45|34|52|30|70|9|22|18|61|40|39|79
0,1,8,8,32.42857142857143,417.53061224489795,1.5870245902940374,0.024807130395545496,14731|14702|14761|14736|14778|14703|14738|14759,29|30|5|47|28|7|28|59|34|76|1|36|57|25|17|58|23|2|42|33|2|23|75|40|19|35|56|21
0,1,8,8,42.82142857142857,717.1466836734695,1.5990319983769519,0.02373611240080553,14713|14792|14772|14734|14742|14774|14731|14683,79|59|21|29|61|18|30|20|58|50|18|61|109|38|30|2|41|89|8|40|3|51|32|11|59|43|91|48
0,1,8,8,32.107142857142854,387.0956632653061,1.6318961111056773,0.02100744864689741,14764|14725|14766|14738|14734|14754|14790|14800,39|2|26|30|10|26|36|41|13|9|29|65|75|28|32|12|24|34|4|16|52|62|20|56|66|36|46|10
0,1,8,8,32,492,1.4426714154678917,0.04132574683937307,14720|14713|14726|14787|14779|14729|14752|14734,7|6|67|59|9|32|14|13|74|66|16|39|21|61|53|3|26|8|8|58|35|53|50|27|45|23|5|18
0,1,8,8,37.07142857142857,663.4234693877552,1.4392754135189136,0.04180620199392293,14707|14745|14735|14746|14713|14740|14670|14776,38|28|39|6|33|37|69|10|1|32|5|75|31|11|22|5|65|41|33|6|76|30|27|43|63|70|36|106
0,1,8,8,33.32142857142857,423.64668367346945,1.6189062766383628,0.0220514628498778,14745|14770|14726|14751|14715|14707|14711|14780,25|19|6|30|38|34|35|44|19|55|63|59|10|25|11|19|15|54|36|44|40|29|8|4|65|4|73|69
0,1,8,8,27.535714285714285,341.17729591836735,1.4907550366472524,0.035009593917673554,14715|14769|14733|14772|14754|14717|14729|14718,54|18|57|39|2|14|3|36|3|15|52|40|51|39|21|16|4|15|18|55|43|54|37|25|36|12|1|11
0,1,8,8,44.214285714285715,894.2397959183673,1.478548642130197,0.03652941247551844,14687|14712|14762|14719|14724|14759|14803|14706,25|75|32|37|72|116|19|50|7|12|47|91|6|43|38|3|41|56|5|40|84|13|35|79|18|44|53|97
0,1,8,8,33.785714285714285,793.3826530612247,1.1994765304340533,0.08982599945423408,14731|14733|14735|14719|14747|14779|14740|14668,2|4|12|16|48|9|63|2|14|14|46|7|65|16|12|44|5|67|28|60|21|51|32|7|79|39|111|72
0,1,8,8,28.607142857142858,410.45280612244903,1.4120265742142506,0.04583513409768836,14742|14742|14758|14715|14742|14761|14721|14794,0|16|27|0|19|21|52|16|27|0|19|21|52|43|16|3|37|36|27|46|6|79|19|21|52|40|33|73
0,1,8,8,27.714285714285715,310.77551020408157,1.5721004639217526,0.026196446846000754,14788|14731|14759|14739|14712|14749|14740|14766,57|29|49|76|39|48|22|28|8|19|18|9|35|20|47|10|19|7|27|10|1|27|37|28|54|9|17|26
0,1,8,8,36.17857142857143,639.9323979591837,1.4301591371215727,0.043119380660650464,14772|14776|14714|14741|14748|14757|14681|14740,4|58|31|24|15|91|32|62|35|28|19|95|36|27|34|43|33|26|7|16|60|1|9|67|8|76|17|59
0,1,8,8,17.678571428571427,134.5752551020408,1.5239283966948731,0.031149189026081103,14728|14709|14756|14745|14728|14737|14742|14750,19|28|17|0|9|14|22|47|36|19|28|33|41|11|28|19|14|6|17|8|3|5|9|14|22|5|13|8
0,1,8,8,43.25,996.5446428571429,1.3700541494778267,0.05267811366482178,14783|14678|14728|14729|14783|14726|14721|14781,105|55|54|0|57|62|2|50|51|105|48|43|103|1|55|2|7|53|54|3|8|52|57|62|2|5|55|60
0,1,8,8,41.57142857142857,856.8163265306122,1.4202051471745114,0.04459287427824754,14728|14726|14819|14778|14752|14759|14711|14721,2|91|50|24|31|17|7|93|52|26|33|15|5|41|67|60|108|98|26|19|67|57|7|41|31|48|38|10
0,1,8,8,38.25,597.7589285714286,1.564474193080235,0.026932001593225063,14720|14728|14770|14738|14792|14713|14743|14691,8|50|18|72|7|23|29|42|10|64|15|15|37|32|22|57|27|79|54|25|5|47|79|49|101|30|22|52
0,1,8,8,38.32142857142857,789.1466836734692,1.3641521842646094,0.05370558964505601,14776|14767|14769|14779|14699|14752|14694|14743,9|7|3|77|24|82|33|2|12|68|15|73|24|10|70|17|75|26|80|27|85|36|53|5|44|58|9|49
0,1,8,8,36.785714285714285,554.0969387755101,1.5627385226264314,0.027101876481793852,14767|14694|14732|14689|14769|14719|14728|14700,73|35|78|2|48|39|67|38|5|75|25|34|6|43|37|13|4|32|80|30|39|11|50|41|69|9|19|28
0,1,8,8,34.92857142857143,472.4234693877551,1.6069970928937394,0.023047990534794227,14733|14761|14737|14790|14763|14710|14708|14768,28|4|57|30|23|25|35|24|29|2|51|53|7|53|26|27|29|31|27|80|82|22|53|55|5|2|58|60
0,1,8,8,34.464285714285715,597.0344387755102,1.4104886323240224,0.046071962274588873,14800|14746|14712|14740|14734|14737|14714|14776,54|88|60|66|63|86|24|34|6|12|9|32|30|28|22|25|2|64|6|3|26|36|3|20|42|23|39|62
