Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G2_W1_1766893360.pt,0.6154463956641477,0.017956457417732823,0.2770229307629686,0.03433674832385691,0.48104154897926377,0.0,0.8686351568744187,0.1507030020778004,0.7570690407757369,0.24920096514871062,0.5683077674842646,0.10092346961561681,0.31964383447176314,5.344131311529327e-85,0.306436812734698,2
G2_W1_1766893944.pt,0.9495564606847542,0.31496579819253523,0.8643734308350975,0.7869959819384121,0.2672603535785193,0.0,0.1471868139698898,0.3447632108216678,0.5205148034789309,0.05283771802284394,0.8894053721752931,0.8902268201544359,0.0810179096737963,1.048829483600195e-72,0.16612478385913243,2
G2_W1_1766902634.pt,0.9929332857966224,0.22340061178398143,0.6892838596674679,0.8304065997116896,0.4371361870969389,6.5856693017927286e-192,0.03839294620993853,0.05678441842970896,0.3135637033431664,0.7472159641424765,0.2804196601072238,0.027083581951135003,0.1064028242562588,2.6812256177649774e-105,0.09396709422120453,2
G2_W1_1766897126.pt,0.25639537280705493,0.9394447969287708,0.6648877745128418,0.0487460749857055,0.8194341881852261,0.0,0.3951467828589979,0.06766804605105486,0.714716221590862,0.17070090534376076,0.5784234471928769,0.7321918732633709,0.9633795336346006,2.938852283521069e-12,0.12140814200060751,2
G2_W1_1766904955.pt,0.9073312975442628,0.6811484342660594,0.9525725651422612,0.5482385042141702,0.4995669605213554,3.987782420077398e-297,0.24842753315301108,0.9529651042055379,0.70086726329526,0.4670386408817663,0.07087478451925712,0.3133193809119275,0.14931303731723844,4.651108549701632e-83,0.013852263576833439,2
G2_W1_1766906053.pt,0.8051181738806837,0.03545896581072713,0.043189596536164054,0.7995843227844698,0.010187306591189204,3.678496525720974e-98,0.23072444749013946,0.2772835449932511,0.7908339174591501,0.32897002407697684,0.1130294332990143,0.07794990917553674,0.5401826481081,2.561537616398822e-11,0.30617559479497347,2
G2_W1_445.pt,0.003612741884236765,0.6189871147608462,0.10648396534748587,0.031433483986183355,0.18473973385405296,0.0,0.8877226486359631,0.5748489862813531,0.7176265834435075,0.4894376792599767,0.6086548802768961,0.5251543683226426,0.9999699723614625,1.0,1.0,2
G2_W2_1766892162.pt,0.046699755829960096,0.9151708607358671,0.34520810035161364,0.5442536803686404,0.7472803394495342,0.0,0.36397096198512613,0.7682525040960946,0.13529210478651799,0.8686328313828122,0.3382230110874334,0.5727864817910993,0.99052970793216,1.0,1.0,1
G2_W2_1766895288.pt,0.010786817909518206,0.03841067835436003,0.4950482218441121,0.2953190851519044,0.9990777556333181,1.2804686167993732e-159,0.29184944665602963,0.7358783849141378,0.9262995929847294,0.7503053459889851,0.8248182015723093,0.5513993326392096,0.9998655057325226,1.0,1.0,1
G2_W2_1766897658.pt,0.027162745649155565,0.9450059572978736,0.43308978009425037,0.0014053909921907665,0.20824358360542197,0.0,0.026385713109555915,0.4940897813528433,0.8700030969027712,0.05532115385893825,0.7538521892870069,0.7757414347588232,0.9978222420033506,6.37225391342698e-14,0.04685328478814715,3
G2_W1_458.pt,0.05135226076468513,0.1745286765539529,0.4951674218658233,0.3158729000379167,0.35711051808591543,0.0,0.6667002803102338,0.28463825812602234,0.6039548530400553,0.5294188003427169,0.2817616883540358,0.15446744594221717,0.9917711872157171,1.0,1.0,1
G2_W2_1766900860.pt,2.3419954432080177e-07,0.0010410480062944187,0.0,0.0019695593957125006,0.7473655625537292,6.303063626548689e-40,0.12513910972310696,0.05298637136902967,0.5424981360204226,0.2118826254699626,0.08313482582625792,0.011928341933777061,0.999999999999584,1.0,1.0,5
G2_W2_1766901086.pt,0.7165047327604637,0.07266739460254834,0.6307145922071907,0.005631828557861729,0.8673712974943679,0.0,0.33192593126687675,0.6846317461817908,0.003105399815941778,0.17431201257612197,0.6374422895757266,0.993877357310458,0.14931303731723844,9.545393829552702e-70,0.32136290470164053,4
G2_W3_1766890452.pt,0.0004377699940556026,0.00041978613721175835,0.5238174785698759,0.4609443536012946,0.06407834864086896,3.510290535443371e-27,0.10367616187296765,0.3430501015262196,0.39581131359074995,0.21235422496125858,0.36119266461489935,0.6602599953846562,0.9999997696699379,6.2293879617110635e-18,0.0461593903519687,4
G2_W2_1766903227.pt,0.1387739038107602,0.03729058650846068,0.44015002801324987,0.29380766874523917,0.023795611615342733,1.553681644163017e-191,0.08680823804146519,0.9062950985644401,0.08738097584662359,0.21318526184370182,0.22442479294130785,0.1961436260101919,0.9824414652553801,1.0,1.0,1
G2_W2_1766905831.pt,0.806097605202178,0.014181400674890004,0.13577210446538548,0.09973986544396117,0.7883112926590197,0.0,0.6503789756700038,0.7797037849802622,0.5252813263157958,0.6656326815949531,0.04656807826053656,0.45708466586513335,0.10439945957580898,5.246407636935506e-60,0.3575879546443199,2
G2_W3_1766891684.pt,0.21875410410109963,0.3378147599132464,0.9745196587269666,0.8073961187420625,0.5437966866461104,7.920096712231144e-250,0.9281866783370246,0.31746040811493303,0.0824766258391562,0.9363270387152501,0.8606170764404927,0.9448966337251412,0.909496083672058,1.2245921119563018e-20,0.06362323407791437,2
G2_W3_1766893511.pt,0.2748626525339549,0.16363334043645586,0.42936040842399004,0.9251449654380547,0.01623624837973361,0.0,0.6959456647584266,0.8161132878083162,0.993435448270124,0.16761858357770415,0.3600344533448264,0.5362760638549644,0.878977255692174,3.3313180233119086e-75,0.231808147870753,2
G2_W3_1766902689.pt,0.7914389026088777,0.0001513889549667864,0.4677015065959145,0.09093122067244232,0.3483926664845098,5.7020874018970894e-216,0.26992311268181346,0.26245581608305263,0.9319334445320022,0.5208895876426145,0.5041615659041427,0.41372882960750745,0.5388041923952946,1.0,1.0,2
G2_W3_1766898619.pt,0.36563918226208125,0.005298710051373723,0.13790155965430279,0.7461287204851703,0.20425171614834214,2.700031276900671e-55,0.31637910442485834,0.003886530571337391,0.978899383618043,0.98363064063786,0.690027674974171,0.12621712365957843,0.9176316345380395,3.4949860005861128e-25,0.042638191809642206,4
G2_W3_1766903159.pt,0.6995640409829912,0.007798752606166532,0.4101667657789071,0.8686020972700526,0.9568369466205626,0.0,0.43376489221746095,0.047833311254092716,0.2987115522829872,0.9684430006014405,0.025552571293210157,0.19743217311393935,0.5436168373287742,6.412366796419385e-14,0.361760760828176,3
G2_W3_191.pt,0.027074895025645022,0.02411785629008042,0.5773341899017417,0.02165833935542774,0.691407094863939,1.0926051286786782e-108,0.9968198406307858,0.36408830466578423,0.5647173008236457,0.6489777581590006,0.10371133062889511,0.18230191657289999,0.9976437795151017,1.0,1.0,1
G2_W3_668.pt,0.26443368993094774,0.45660654212958107,0.473606322743382,0.6508433111734371,0.34695093235773944,8.177673242245348e-91,0.884064392001368,0.09595526329971152,0.09988825507107983,0.8099655517259503,0.8436184014831414,0.9580658384119312,0.7892711708045079,5.923094764680009e-17,0.044262348713560364,2
G2_W3_655.pt,0.10560067808969434,0.006181910915738359,0.5258881827655995,0.8431655665449539,0.17450075431851406,2.5163721873939136e-39,0.6697822999076115,0.4291276558585865,0.5506357192492191,0.5254555783121344,0.16660348649669965,0.536125814479636,0.982163073361758,4.700424464775853e-14,0.43866455736865173,3
G2_W5_1766901322.pt,0.10614689773974711,0.00218467465233075,0.40246502097258086,0.6432271730077717,0.7460727665391377,1.3414084015393837e-110,0.4386213169280526,0.16478715675699615,0.6149826555232348,0.618167983689605,0.0012088790354822284,0.001659302441250637,0.9865070383377034,2.523412309933106e-19,0.17091899474643057,5
