Model,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,DeathCount
G2_W1_1766890591.pt,1.626696274165572e-05,0.05463505427283798,0.0,0.00997864868518551,0.3973081470007591,3.3885849052847617e-308,0.6493877096740572,0.3666670341163127,0.5194067836712468,0.5357103338649032,0.2790641347734839,0.5858592913285287,0.9999999979824272,1.0,1.0,8
G2_W1_1766893944.pt,0.6496604785252937,0.0003564589869325413,0.006064890733416757,0.012031804697984209,0.8541999793373801,0.0,0.6640795589282203,0.5194391090214321,0.117893884734981,0.9172731389118223,0.003755798195534184,0.4526463661676212,0.6196559184207855,3.1079984939364397e-36,0.17835303102763878,7
G2_W1_1766896147.pt,0.6004009147764964,0.006702751638964885,0.9466724431985363,0.9928868277675469,0.7540899022139881,0.0,0.20019224281323605,0.47967509482774984,0.29615482809669647,0.6523148387080788,0.11871055231803182,0.5146046436486497,0.3095914008333258,5.271675631661986e-19,0.6232614452213318,5
G2_W1_1766897126.pt,0.3888787020409106,0.008292303400163875,0.04108957549242113,0.6969477526745231,0.19196367802639952,0.0,0.1714096379748376,0.016732795334747565,0.2942288160050487,0.5962671553140191,0.6397425364707483,0.5529849980648615,0.5879743420486535,3.8691979404076286e-27,0.3207273497037272,5
G2_W1_1766904955.pt,0.18906302150537124,0.6834112989579199,0.8645081991629908,0.0035998342625108886,0.22082844389343786,0.0,0.4842603727705832,0.14514714826033911,0.07893080381740616,0.20914942032226363,0.20259149230332257,0.1106670672759199,0.9428490355876682,4.199763445654045e-16,0.005967468793930374,6
G2_W1_1766902634.pt,0.3683273588514807,0.6839195161828406,0.07230327018644533,0.17710075097303637,0.5130028304228789,2.2346153051448615e-194,0.580182002284553,0.7892671479590296,0.7758230381348608,0.29389316096639495,0.9561977653754289,0.9249683534371783,0.6374536618404952,2.3102082849111185e-39,0.18817159097899372,4
G2_W1_1766906053.pt,0.5986418432550045,0.3985276107446788,0.7631774467267874,0.8914270535916357,0.10059946826850152,5.001023424751688e-78,0.7231711769229866,0.3593000758007406,0.8062078337414693,0.7523006734420093,0.44178685193467504,0.9113974353004571,0.48221083182418056,1.0,1.0,3
G2_W1_445.pt,0.009284238009242472,0.023375345264751355,0.1447355032584224,0.23617855109947125,0.10753290708734628,0.0,0.4750753487032212,0.055438488868405265,0.9059844629518308,0.9788813852961102,0.0848403395081507,0.5779211340213264,0.9996852695197463,1.0,1.0,4
G2_W2_1766892162.pt,0.08057742719435516,0.32972564765676177,0.3527272442960844,0.9235042714628824,0.06459860735528068,0.0,0.24226740506656613,0.6700267848124964,0.9272607681528349,0.788638376062913,0.452795403307428,0.6427134442239242,0.9733302554641343,1.0,1.0,2
G2_W1_458.pt,0.0022840038060523557,0.008250148185225863,0.3014659057897765,0.07562530586335343,0.5790384178870709,0.0,0.8807319495359351,0.3325325275143811,0.4596184635232575,0.40028586699419394,0.07023735391331197,0.14677169728427508,0.9999761098462289,1.0,1.0,4
G2_W2_1766895288.pt,0.07482951116086294,0.17267456092939526,0.3214636701288577,0.7654546440400429,0.11721496180929876,1.2667503191723858e-162,0.6724067882857216,0.21826210067675572,0.8254238844613306,0.5357125559651288,0.03377711822565694,0.0019115902435632506,0.9787758637269867,4.0752088139974105e-19,0.13671408927145265,4
G2_W2_1766897658.pt,0.021077282136351273,0.8451815132938671,0.6193128946469232,0.5556823208022201,0.4352369584993513,0.0,0.7548559860444923,0.2783198396623017,0.11539199934213484,0.003534395203784452,0.2974686138639786,0.20659046874630269,0.9988368442648015,1.0,1.0,5
G2_W2_1766900860.pt,2.925298698337612e-05,0.0014610302937583617,0.0,0.5122118212599622,0.356847759140193,5.606108031109564e-45,0.0759960072920567,0.3224376726640837,0.34572761378446715,0.7739714335093929,0.6164388497584752,0.9359771213080391,0.9999999981137555,2.3006884394129355e-37,0.21341523010915453,10
G2_W2_1766903227.pt,0.23830390390395428,0.09691201826799359,0.4804129128015737,0.12148382849883502,0.8417171944061038,4.0279284883294295e-224,0.19526155145064608,0.4739143638604538,0.056552356313879885,0.2720610677379685,0.024018997844352012,0.15616236455169505,0.8958131637484912,1.0,1.0,2
G2_W2_1766901086.pt,0.41227395240168097,0.06686072880562023,0.02919005204346469,0.038088361928482306,0.6329234314883607,0.0,0.5272923845005534,0.663050622852691,0.34576516559966397,0.07074787733899852,0.7974284603785272,0.8536643852516267,0.8257044786191288,1.0,1.0,5
G2_W2_1766905831.pt,0.5785828311226211,0.3567470224614628,0.1995641365694688,9.447097592671849e-05,0.6484652485030697,0.0,0.020116937374906545,0.5013393771183385,0.4368681954952963,0.4854172039777668,0.7889761007629728,0.6280160254697572,0.47250861729687177,7.467125338019661e-41,0.029893579088754552,5
G2_W3_1766890452.pt,0.0248753173166049,0.03260532442865344,0.39694881828871964,0.7220032974114745,0.09825458052524072,9.610925838248318e-27,0.34665866659479183,0.9991295728583081,0.9641561234687944,0.6078043141807279,0.08102993993357767,0.13544336417809333,0.9992005586193312,1.0,1.0,5
G2_W3_1766898619.pt,0.5933787099087552,0.009272832201747142,0.10134836611259626,0.8369325417319395,0.2668616691762417,1.212990280845527e-53,0.2666687179327163,0.49440141138532767,0.06975393875408542,0.7705832021879977,0.36957320398363086,0.44132610175189346,0.4762528105236111,3.5846555038767143e-25,0.2319748400112519,7
G2_W3_1766891684.pt,0.1337824721174598,0.030008185682941113,0.6452264268949996,0.3778865823964715,0.7083262649225165,1.7884710679723935e-235,0.04173468009409443,0.347457423909029,0.5305652413753417,0.08228254307808157,0.24776532512479746,0.5513940338729685,0.9706096744650716,1.0,1.0,3
G2_W3_1766893511.pt,0.0760770005548605,0.8119154763202822,0.5126686232021453,0.0076473033175801786,0.3212628546045162,0.0,0.19161077276310584,0.8927463963611335,0.9317974680213845,0.9074904212949344,0.8593179120716044,0.9287965625516967,0.9917478791259708,8.192194706897904e-19,0.09717338638766751,5
G2_W3_1766902689.pt,0.10451492997940401,0.7296374397507336,0.38035697418902037,0.01179539542243001,0.49037178159560824,2.845014487915909e-218,0.2558172573524581,0.3588372872789224,0.113335014820381,0.007390567198520494,0.20482486853613238,0.3152883020842492,0.9750179589660535,1.0,1.0,4
G2_W3_1766903159.pt,0.08903122326378844,0.31429410339870373,0.2863945738775556,0.5951451854335186,0.5655591158898916,0.0,0.23178250475260687,0.34609832989297384,0.27855717723455753,0.14798464595378774,0.18264704648767677,0.04320796263906402,0.9812553075873917,1.8830378607565674e-42,0.09961466751771092,5
G2_W3_191.pt,0.28556899004887437,0.04350004750004887,0.6795891577893778,0.06944342222897248,0.7820840683282946,1.209746458540359e-114,0.05620388567290021,0.9743756091148574,0.07138710620408634,0.7239939306377992,0.47763000780299797,0.5709346658593741,0.8240455541990044,1.0,1.0,2
G2_W3_655.pt,0.1364270024294395,0.026417836718154297,0.7392055820567182,0.06579050098541522,0.8699288185838395,1.5143031775945704e-47,0.7382691992812851,0.7588004758140983,0.700939865096035,0.5402339601610542,0.851559420698978,0.8666414608557831,0.9580336459006555,1.92348182260824e-16,0.3008348277138053,5
G2_W3_668.pt,0.20622635143476287,0.12737840413702922,0.6425747299635332,0.769005699641288,0.24465882498702402,3.892302825203721e-89,0.7014323583232845,0.9429015587824856,0.12724915671612358,0.43545246643142244,0.5851282618379274,0.20470470989928163,0.9292952328945447,1.0,1.0,3
G2_W5_1766901322.pt,0.2942179763869608,0.005200113520842252,0.36533739298846957,0.010643871701573873,0.8539874723985391,1.2570654020776265e-95,0.916942383457159,0.5265141135809567,0.6024851011376826,0.9344842660759275,0.38164706146792016,0.5432937707740174,0.8476307507503705,4.181346125099169e-31,0.04269946302028313,8
